date;time;type;value;unit
03/02/2015;14:28:31.494;carbon dioxide;945;ppm
03/02/2015;14:29:14.465;indoor relative humidity;31.0;%
03/02/2015;14:30:16.968;indoor relative humidity;31.0;%
03/02/2015;14:31:14.650;indoor relative humidity;31.0;%
03/02/2015;14:31:20.360;indoor temperature;22.9;°C
03/02/2015;14:31:25.961;volatile organic compounds;0.3;ppm
03/02/2015;14:31:31.781;carbon dioxide;960;ppm
03/02/2015;14:32:17.263;indoor relative humidity;31.0;%
03/02/2015;14:33:15.845;indoor relative humidity;31.0;%
03/02/2015;14:34:15.047;indoor relative humidity;31.0;%
03/02/2015;14:34:21.468;indoor temperature;22.9;°C
03/02/2015;14:34:24.678;volatile organic compounds;0.31;ppm
03/02/2015;14:34:29.668;carbon dioxide;975;ppm
03/02/2015;14:35:15.760;indoor relative humidity;31.0;%
03/02/2015;14:36:15.972;indoor relative humidity;31.0;%
03/02/2015;14:37:15.485;indoor relative humidity;31.0;%
03/02/2015;14:37:20.875;indoor temperature;23.0;°C
03/02/2015;14:37:24.285;volatile organic compounds;0.3;ppm
03/02/2015;14:37:30.185;carbon dioxide;985;ppm
03/02/2015;14:38:15.857;indoor relative humidity;31.0;%
03/02/2015;14:39:17.380;indoor relative humidity;31.0;%
03/02/2015;14:40:16.254;indoor relative humidity;31.0;%
03/02/2015;14:40:20.394;indoor temperature;23.0;°C
03/02/2015;14:40:27.194;volatile organic compounds;0.3;ppm
03/02/2015;14:40:32.184;carbon dioxide;1010;ppm
03/02/2015;14:41:17.056;indoor relative humidity;31.0;%
03/02/2015;14:42:15.769;indoor relative humidity;31.0;%
03/02/2015;14:43:17.372;indoor relative humidity;31.0;%
03/02/2015;14:43:20.182;indoor temperature;23.0;°C
03/02/2015;14:43:26.812;volatile organic compounds;0.3;ppm
03/02/2015;14:43:31.212;carbon dioxide;1030;ppm
03/02/2015;14:44:16.164;indoor relative humidity;31.0;%
03/02/2015;14:45:14.467;indoor relative humidity;31.0;%
03/02/2015;14:46:16.379;indoor relative humidity;31.0;%
03/02/2015;14:46:22.280;indoor temperature;23.0;°C
03/02/2015;14:46:24.970;volatile organic compounds;0.3;ppm
03/02/2015;14:46:31.081;carbon dioxide;1020;ppm
03/02/2015;14:47:14.272;indoor relative humidity;31.0;%
03/02/2015;14:48:15.875;indoor relative humidity;31.0;%
03/02/2015;14:49:15.087;indoor relative humidity;31.0;%
03/02/2015;14:49:20.167;indoor temperature;23.0;°C
03/02/2015;14:49:26.508;volatile organic compounds;0.3;ppm
03/02/2015;14:49:29.788;carbon dioxide;1040;ppm
03/02/2015;14:50:16.480;indoor relative humidity;31.0;%
03/02/2015;14:51:14.892;indoor relative humidity;31.0;%
03/02/2015;14:52:15.185;indoor relative humidity;31.0;%
03/02/2015;14:52:20.095;indoor temperature;23.0;°C
03/02/2015;14:52:26.796;volatile organic compounds;0.3;ppm
03/02/2015;14:52:29.786;carbon dioxide;1050;ppm
03/02/2015;14:53:15.078;indoor relative humidity;31.0;%
03/02/2015;14:54:16.780;indoor relative humidity;31.0;%
03/02/2015;14:55:15.082;indoor relative humidity;31.0;%
03/02/2015;14:55:22.263;indoor temperature;23.1;°C
03/02/2015;14:55:26.493;volatile organic compounds;0.3;ppm
03/02/2015;14:55:30.393;carbon dioxide;1070;ppm
03/02/2015;14:56:15.285;indoor relative humidity;31.0;%
03/02/2015;14:57:15.577;indoor relative humidity;31.0;%
03/02/2015;14:58:16.080;indoor relative humidity;31.0;%
03/02/2015;14:58:21.880;indoor temperature;23.1;°C
03/02/2015;14:58:27.100;volatile organic compounds;0.3;ppm
03/02/2015;14:58:31.320;carbon dioxide;1070;ppm
03/02/2015;14:59:17.382;indoor relative humidity;31.0;%
03/02/2015;15:00:16.565;indoor relative humidity;31.0;%
03/02/2015;15:01:14.778;indoor relative humidity;31.0;%
03/02/2015;15:01:21.678;indoor temperature;23.1;°C
03/02/2015;15:01:26.288;volatile organic compounds;0.3;ppm
03/02/2015;15:01:32.398;carbon dioxide;1070;ppm
03/02/2015;15:02:14.960;indoor relative humidity;31.0;%
03/02/2015;15:03:16.262;indoor relative humidity;31.0;%
03/02/2015;15:04:14.466;indoor relative humidity;31.0;%
03/02/2015;15:04:20.476;indoor temperature;23.1;°C
03/02/2015;15:04:24.286;volatile organic compounds;0.3;ppm
03/02/2015;15:04:31.496;carbon dioxide;1090;ppm
03/02/2015;15:05:16.068;indoor relative humidity;31.0;%
03/02/2015;15:06:14.891;indoor relative humidity;31.0;%
03/02/2015;15:07:15.483;indoor relative humidity;31.0;%
03/02/2015;15:07:20.994;indoor temperature;22.9;°C
03/02/2015;15:07:27.194;volatile organic compounds;0.3;ppm
03/02/2015;15:07:31.804;carbon dioxide;1100;ppm
03/02/2015;15:08:15.496;indoor relative humidity;31.0;%
03/02/2015;15:09:14.811;indoor relative humidity;31.0;%
03/02/2015;15:10:15.473;indoor relative humidity;30.0;%
03/02/2015;15:10:21.504;indoor temperature;22.3;°C
03/02/2015;15:10:25.594;volatile organic compounds;0.3;ppm
03/02/2015;15:10:29.704;carbon dioxide;935;ppm
03/02/2015;15:11:14.776;indoor relative humidity;30.0;%
03/02/2015;15:12:16.888;indoor relative humidity;29.0;%
03/02/2015;15:13:15.681;indoor relative humidity;29.0;%
03/02/2015;15:13:20.591;indoor temperature;22.3;°C
03/02/2015;15:13:26.011;volatile organic compounds;0.3;ppm
03/02/2015;15:13:30.621;carbon dioxide;768;ppm
03/02/2015;15:14:14.273;indoor relative humidity;29.0;%
03/02/2015;15:15:15.096;indoor relative humidity;29.0;%
03/02/2015;15:16:16.189;indoor relative humidity;29.0;%
03/02/2015;15:16:19.809;indoor temperature;22.1;°C
03/02/2015;15:16:27.290;volatile organic compounds;0.3;ppm
03/02/2015;15:16:30.830;carbon dioxide;756;ppm
03/02/2015;15:17:17.392;indoor relative humidity;29.0;%
03/02/2015;15:18:16.394;indoor relative humidity;29.0;%
03/02/2015;15:19:16.877;indoor relative humidity;29.0;%
03/02/2015;15:19:19.297;indoor temperature;22.3;°C
03/02/2015;15:19:27.117;volatile organic compounds;0.3;ppm
03/02/2015;15:19:29.517;carbon dioxide;736;ppm
03/02/2015;15:20:15.479;indoor relative humidity;29.0;%
03/02/2015;15:21:14.301;indoor relative humidity;29.0;%
03/02/2015;15:22:14.604;indoor relative humidity;29.0;%
03/02/2015;15:22:19.514;indoor temperature;22.5;°C
03/02/2015;15:22:24.704;volatile organic compounds;0.3;ppm
03/02/2015;15:22:29.825;carbon dioxide;756;ppm
03/02/2015;15:23:15.296;indoor relative humidity;29.0;%
03/02/2015;15:24:14.299;indoor relative humidity;29.0;%
03/02/2015;15:25:16.801;indoor relative humidity;30.0;%
03/02/2015;15:25:21.411;indoor temperature;22.6;°C
03/02/2015;15:25:26.111;volatile organic compounds;0.31;ppm
03/02/2015;15:25:30.642;carbon dioxide;815;ppm
03/02/2015;15:26:16.904;indoor relative humidity;30.0;%
03/02/2015;15:27:16.796;indoor relative humidity;30.0;%
03/02/2015;15:28:16.480;indoor relative humidity;30.0;%
03/02/2015;15:28:21.691;indoor temperature;22.7;°C
03/02/2015;15:28:27.121;volatile organic compounds;0.3;ppm
03/02/2015;15:28:31.901;carbon dioxide;815;ppm
03/02/2015;15:29:16.793;indoor relative humidity;30.0;%
03/02/2015;15:30:15.495;indoor relative humidity;29.0;%
03/02/2015;15:31:16.797;indoor relative humidity;29.0;%
03/02/2015;15:31:21.888;indoor temperature;22.8;°C
03/02/2015;15:31:26.928;volatile organic compounds;0.3;ppm
03/02/2015;15:31:32.218;carbon dioxide;815;ppm
03/02/2015;15:32:14.290;indoor relative humidity;30.0;%
03/02/2015;15:33:15.182;indoor relative humidity;30.0;%
03/02/2015;15:34:15.284;indoor relative humidity;30.0;%
03/02/2015;15:34:19.395;indoor temperature;22.8;°C
03/02/2015;15:34:26.705;volatile organic compounds;0.3;ppm
03/02/2015;15:34:30.925;carbon dioxide;830;ppm
03/02/2015;15:35:14.997;indoor relative humidity;30.0;%
03/02/2015;15:36:16.910;indoor relative humidity;30.0;%
03/02/2015;15:37:14.582;indoor relative humidity;30.0;%
03/02/2015;15:37:21.102;indoor temperature;22.8;°C
03/02/2015;15:37:25.313;volatile organic compounds;0.3;ppm
03/02/2015;15:37:29.613;carbon dioxide;845;ppm
03/02/2015;15:38:15.285;indoor relative humidity;30.0;%
03/02/2015;15:39:15.208;indoor relative humidity;30.0;%
03/02/2015;15:40:16.912;indoor relative humidity;30.0;%
03/02/2015;15:40:21.012;indoor temperature;22.8;°C
03/02/2015;15:40:25.122;volatile organic compounds;0.3;ppm
03/02/2015;15:40:31.743;carbon dioxide;870;ppm
03/02/2015;15:41:15.094;indoor relative humidity;30.0;%
03/02/2015;15:42:17.217;indoor relative humidity;30.0;%
03/02/2015;15:43:14.499;indoor relative humidity;30.0;%
03/02/2015;15:43:20.609;indoor temperature;22.9;°C
03/02/2015;15:43:26.820;volatile organic compounds;0.3;ppm
03/02/2015;15:43:29.940;carbon dioxide;865;ppm
03/02/2015;15:44:16.412;indoor relative humidity;30.0;%
03/02/2015;15:45:14.514;indoor relative humidity;30.0;%
03/02/2015;15:46:15.086;indoor relative humidity;30.0;%
03/02/2015;15:46:22.127;indoor temperature;22.7;°C
03/02/2015;15:46:25.517;volatile organic compounds;0.3;ppm
03/02/2015;15:46:29.647;carbon dioxide;835;ppm
03/02/2015;15:47:17.109;indoor relative humidity;29.0;%
03/02/2015;15:48:15.311;indoor relative humidity;29.0;%
03/02/2015;15:49:15.923;indoor relative humidity;28.0;%
03/02/2015;15:49:21.724;indoor temperature;22.5;°C
03/02/2015;15:49:25.124;volatile organic compounds;0.32;ppm
03/02/2015;15:49:31.524;carbon dioxide;684;ppm
03/02/2015;15:50:14.996;indoor relative humidity;28.0;%
03/02/2015;15:51:15.199;indoor relative humidity;28.0;%
03/02/2015;15:52:15.812;indoor relative humidity;28.0;%
03/02/2015;15:52:20.822;indoor temperature;22.1;°C
03/02/2015;15:52:26.113;volatile organic compounds;0.32;ppm
03/02/2015;15:52:31.843;carbon dioxide;692;ppm
03/02/2015;15:53:15.415;indoor relative humidity;28.0;%
03/02/2015;15:54:15.307;indoor relative humidity;28.0;%
03/02/2015;15:55:15.029;indoor relative humidity;28.0;%
03/02/2015;15:55:21.220;indoor temperature;22.1;°C
03/02/2015;15:55:27.430;volatile organic compounds;0.31;ppm
03/02/2015;15:55:30.320;carbon dioxide;656;ppm
03/02/2015;15:56:16.412;indoor relative humidity;28.0;%
03/02/2015;15:57:15.994;indoor relative humidity;28.0;%
03/02/2015;15:58:15.807;indoor relative humidity;28.0;%
03/02/2015;15:58:22.117;indoor temperature;22.1;°C
03/02/2015;15:58:25.027;volatile organic compounds;0.31;ppm
03/02/2015;15:58:30.448;carbon dioxide;660;ppm
03/02/2015;15:59:15.819;indoor relative humidity;28.0;%
03/02/2015;16:00:16.402;indoor relative humidity;28.0;%
03/02/2015;16:01:16.024;indoor relative humidity;28.0;%
03/02/2015;16:01:22.414;indoor temperature;21.9;°C
03/02/2015;16:01:24.334;volatile organic compounds;0.31;ppm
03/02/2015;16:01:32.434;carbon dioxide;664;ppm
03/02/2015;16:02:14.506;indoor relative humidity;28.0;%
03/02/2015;16:03:14.899;indoor relative humidity;28.0;%
03/02/2015;16:04:16.192;indoor relative humidity;28.0;%
03/02/2015;16:04:19.332;indoor temperature;22.0;°C
03/02/2015;16:04:27.332;volatile organic compounds;0.31;ppm
03/02/2015;16:04:30.342;carbon dioxide;652;ppm
03/02/2015;16:05:14.714;indoor relative humidity;28.0;%
03/02/2015;16:06:14.317;indoor relative humidity;28.0;%
03/02/2015;16:07:17.411;indoor relative humidity;28.0;%
03/02/2015;16:07:20.021;indoor temperature;21.9;°C
03/02/2015;16:07:26.051;volatile organic compounds;0.31;ppm
03/02/2015;16:07:32.451;carbon dioxide;628;ppm
03/02/2015;16:08:17.303;indoor relative humidity;28.0;%
03/02/2015;16:09:16.415;indoor relative humidity;28.0;%
03/02/2015;16:10:14.538;indoor relative humidity;28.0;%
03/02/2015;16:10:19.928;indoor temperature;21.8;°C
03/02/2015;16:10:25.138;volatile organic compounds;0.31;ppm
03/02/2015;16:10:29.958;carbon dioxide;628;ppm
03/02/2015;16:11:14.710;indoor relative humidity;28.0;%
03/02/2015;16:12:16.132;indoor relative humidity;28.0;%
03/02/2015;16:13:15.635;indoor relative humidity;28.0;%
03/02/2015;16:13:22.335;indoor temperature;21.8;°C
03/02/2015;16:13:25.745;volatile organic compounds;0.32;ppm
03/02/2015;16:13:31.745;carbon dioxide;616;ppm
03/02/2015;16:14:16.827;indoor relative humidity;28.0;%
03/02/2015;16:15:15.340;indoor relative humidity;28.0;%
03/02/2015;16:16:14.323;indoor relative humidity;28.0;%
03/02/2015;16:16:20.433;indoor temperature;21.9;°C
03/02/2015;16:16:25.944;volatile organic compounds;0.32;ppm
03/02/2015;16:16:32.434;carbon dioxide;604;ppm
03/02/2015;16:17:14.926;indoor relative humidity;28.0;%
03/02/2015;16:18:17.118;indoor relative humidity;28.0;%
03/02/2015;16:19:16.010;indoor relative humidity;28.0;%
03/02/2015;16:19:19.430;indoor temperature;21.7;°C
03/02/2015;16:19:25.961;volatile organic compounds;0.32;ppm
03/02/2015;16:19:31.252;carbon dioxide;604;ppm
03/02/2015;16:20:17.334;indoor relative humidity;28.0;%
03/02/2015;16:21:14.516;indoor relative humidity;28.0;%
03/02/2015;16:22:15.718;indoor relative humidity;28.0;%
03/02/2015;16:22:21.048;indoor temperature;21.7;°C
03/02/2015;16:22:27.459;volatile organic compounds;0.33;ppm
03/02/2015;16:22:31.169;carbon dioxide;604;ppm
03/02/2015;16:23:16.221;indoor relative humidity;28.0;%
03/02/2015;16:24:15.423;indoor relative humidity;28.0;%
03/02/2015;16:25:16.315;indoor relative humidity;28.0;%
03/02/2015;16:25:20.626;indoor temperature;21.7;°C
03/02/2015;16:25:24.546;volatile organic compounds;0.33;ppm
03/02/2015;16:25:30.356;carbon dioxide;591;ppm
03/02/2015;16:26:16.008;indoor relative humidity;28.0;%
03/02/2015;16:27:15.232;indoor relative humidity;28.0;%
03/02/2015;16:28:14.344;indoor relative humidity;28.0;%
03/02/2015;16:28:21.224;indoor temperature;21.7;°C
03/02/2015;16:28:24.744;volatile organic compounds;0.33;ppm
03/02/2015;16:28:29.765;carbon dioxide;591;ppm
03/02/2015;16:29:16.026;indoor relative humidity;28.0;%
03/02/2015;16:30:15.329;indoor relative humidity;28.0;%
03/02/2015;16:31:14.441;indoor relative humidity;28.0;%
03/02/2015;16:31:21.051;indoor temperature;21.7;°C
03/02/2015;16:31:27.152;volatile organic compounds;0.34;ppm
03/02/2015;16:31:30.752;carbon dioxide;585;ppm
03/02/2015;16:32:14.734;indoor relative humidity;28.0;%
03/02/2015;16:33:14.946;indoor relative humidity;28.0;%
03/02/2015;16:34:17.428;indoor relative humidity;28.0;%
03/02/2015;16:34:19.639;indoor temperature;21.7;°C
03/02/2015;16:34:26.439;volatile organic compounds;0.34;ppm
03/02/2015;16:34:30.069;carbon dioxide;582;ppm
03/02/2015;16:35:14.431;indoor relative humidity;28.0;%
03/02/2015;16:36:14.814;indoor relative humidity;28.0;%
03/02/2015;16:37:17.336;indoor relative humidity;28.0;%
03/02/2015;16:37:19.736;indoor temperature;21.7;°C
03/02/2015;16:37:26.437;volatile organic compounds;0.34;ppm
03/02/2015;16:37:30.377;carbon dioxide;576;ppm
03/02/2015;16:38:17.039;indoor relative humidity;28.0;%
03/02/2015;16:39:16.632;indoor relative humidity;28.0;%
03/02/2015;16:40:17.125;indoor relative humidity;28.0;%
03/02/2015;16:40:20.455;indoor temperature;21.7;°C
03/02/2015;16:40:27.336;volatile organic compounds;0.34;ppm
03/02/2015;16:40:30.966;carbon dioxide;576;ppm
03/02/2015;16:41:15.418;indoor relative humidity;28.0;%
03/02/2015;16:42:16.020;indoor relative humidity;28.0;%
03/02/2015;16:43:15.032;indoor relative humidity;28.0;%
03/02/2015;16:43:19.732;indoor temperature;21.6;°C
03/02/2015;16:43:24.643;volatile organic compounds;0.35;ppm
03/02/2015;16:43:30.353;carbon dioxide;570;ppm
03/02/2015;16:44:15.244;indoor relative humidity;28.0;%
03/02/2015;16:45:16.737;indoor relative humidity;28.0;%
03/02/2015;16:46:15.239;indoor relative humidity;28.0;%
03/02/2015;16:46:21.129;indoor temperature;21.6;°C
03/02/2015;16:46:24.659;volatile organic compounds;0.35;ppm
03/02/2015;16:46:29.970;carbon dioxide;570;ppm
03/02/2015;16:47:16.432;indoor relative humidity;29.0;%
03/02/2015;16:48:14.725;indoor relative humidity;29.0;%
03/02/2015;16:49:16.517;indoor relative humidity;29.0;%
03/02/2015;16:49:19.627;indoor temperature;21.4;°C
03/02/2015;16:49:24.757;volatile organic compounds;0.35;ppm
03/02/2015;16:49:30.948;carbon dioxide;576;ppm
03/02/2015;16:50:14.849;indoor relative humidity;29.0;%
03/02/2015;16:51:17.313;indoor relative humidity;29.0;%
03/02/2015;16:52:14.925;indoor relative humidity;29.0;%
03/02/2015;16:52:19.735;indoor temperature;21.5;°C
03/02/2015;16:52:24.665;volatile organic compounds;0.35;ppm
03/02/2015;16:52:32.266;carbon dioxide;570;ppm
03/02/2015;16:53:15.217;indoor relative humidity;29.0;%
03/02/2015;16:54:16.630;indoor relative humidity;29.0;%
03/02/2015;16:55:16.232;indoor relative humidity;29.0;%
03/02/2015;16:55:21.862;indoor temperature;21.5;°C
03/02/2015;16:55:25.272;volatile organic compounds;0.36;ppm
03/02/2015;16:55:31.993;carbon dioxide;570;ppm
03/02/2015;16:56:15.325;indoor relative humidity;29.0;%
03/02/2015;16:57:14.437;indoor relative humidity;29.0;%
03/02/2015;16:58:15.930;indoor relative humidity;29.0;%
03/02/2015;16:58:19.540;indoor temperature;21.4;°C
03/02/2015;16:58:26.260;volatile organic compounds;0.36;ppm
03/02/2015;16:58:32.360;carbon dioxide;567;ppm
03/02/2015;16:59:16.732;indoor relative humidity;29.0;%
03/02/2015;17:00:15.925;indoor relative humidity;29.0;%
03/02/2015;17:01:14.727;indoor relative humidity;29.0;%
03/02/2015;17:01:19.848;indoor temperature;21.4;°C
03/02/2015;17:01:25.448;volatile organic compounds;0.36;ppm
03/02/2015;17:01:30.948;carbon dioxide;567;ppm
03/02/2015;17:02:16.430;indoor relative humidity;29.0;%
03/02/2015;17:03:14.833;indoor relative humidity;29.0;%
03/02/2015;17:04:17.326;indoor relative humidity;29.0;%
03/02/2015;17:04:20.857;indoor temperature;21.4;°C
03/02/2015;17:04:26.457;volatile organic compounds;0.36;ppm
03/02/2015;17:04:29.957;carbon dioxide;567;ppm
03/02/2015;17:05:17.059;indoor relative humidity;29.0;%
03/02/2015;17:06:16.021;indoor relative humidity;29.0;%
03/02/2015;17:07:14.344;indoor relative humidity;29.0;%
03/02/2015;17:07:19.644;indoor temperature;21.4;°C
03/02/2015;17:07:26.164;volatile organic compounds;0.36;ppm
03/02/2015;17:07:29.844;carbon dioxide;561;ppm
03/02/2015;17:08:15.836;indoor relative humidity;29.0;%
03/02/2015;17:09:14.649;indoor relative humidity;29.0;%
03/02/2015;17:10:16.631;indoor relative humidity;29.0;%
03/02/2015;17:10:21.751;indoor temperature;21.4;°C
03/02/2015;17:10:27.372;volatile organic compounds;0.36;ppm
03/02/2015;17:10:29.672;carbon dioxide;567;ppm
03/02/2015;17:11:15.924;indoor relative humidity;29.0;%
03/02/2015;17:12:16.246;indoor relative humidity;29.0;%
03/02/2015;17:13:16.729;indoor relative humidity;29.0;%
03/02/2015;17:13:20.269;indoor temperature;21.4;°C
03/02/2015;17:13:26.759;volatile organic compounds;0.36;ppm
03/02/2015;17:13:30.569;carbon dioxide;567;ppm
03/02/2015;17:14:16.131;indoor relative humidity;29.0;%
03/02/2015;17:15:17.334;indoor relative humidity;29.0;%
03/02/2015;17:16:17.327;indoor relative humidity;29.0;%
03/02/2015;17:16:20.057;indoor temperature;21.2;°C
03/02/2015;17:16:25.657;volatile organic compounds;0.36;ppm
03/02/2015;17:16:32.357;carbon dioxide;558;ppm
03/02/2015;17:17:16.549;indoor relative humidity;29.0;%
03/02/2015;17:18:15.141;indoor relative humidity;29.0;%
03/02/2015;17:19:16.944;indoor relative humidity;29.0;%
03/02/2015;17:19:21.944;indoor temperature;21.4;°C
03/02/2015;17:19:26.854;volatile organic compounds;0.35;ppm
03/02/2015;17:19:31.844;carbon dioxide;561;ppm
03/02/2015;17:20:14.546;indoor relative humidity;29.0;%
03/02/2015;17:21:17.448;indoor relative humidity;29.0;%
03/02/2015;17:22:17.150;indoor relative humidity;29.0;%
